Emissions,LAT,LON
4499392,-9.9456,9.6966
296784,11.8037,-15.1804
3188380,4.8604,-58.9302
2512561,18.9712,-72.2852
9526111,15.2000,-86.2419
33497124,22.3193,116.1694
47335468,47.1625,19.5033
3339561,64.9631,-19.0208
2421552000,20.5937,78.9629
605984600,-0.7893,113.9213
679007200,32.4279,53.6880
159840260,33.2232,43.6793
35123776,53.7798,-7.3055
55697504,31.0461,34.8516
303281280,41.8719,12.5674
6462606,18.1096,-77.2975
1039795900,36.2048,138.2529
21128764,30.5852,36.2384
255486480,48.0196,66.9237
21982360,-0.0236,37.9062
65952,1.8369,-157.3768
8451382,42.6026,20.9030
97712410,29.3117,47.4818
8348849.5,41.2044,74.7661
19674886,19.8563,102.4955
6999913,56.8796,24.6032
22279648,33.8547,35.8623
2172752,-29.6100,28.2336
769421,6.4281,-9.4295
47068096,26.3351,17.2283
141929,47.1410,-9.5209
13538674,55.1694,23.8813
8067690,-49.8153,6.1296
1033247.94,22.1987,111.5439
3963948,-18.7669,46.8691
1870757,-13.2543,34.3015
269248670,4.2105,101.9758
1648800,3.2028,-73.2207
6418546,17.5707,-3.9962
1597200,35.9375,-14.3754
146560,7.1315,171.1845
4118336.2,21.0079,-10.9408
3806896,-20.3484,57.5522
442289100,23.6345,-102.5528
146560,7.4256,150.5508
5241230,47.4116,28.3699
37076764,46.8625,103.8467
2407248,42.7087,19.3744
21984,16.7425,-62.1874
64560784,31.7917,-7.0926
6376114,-18.6657,35.5296
34609780,21.9162,95.9560
3681840,-22.9576,18.4904
51296,0.5228,-166.9315
14902414,28.3949,84.1240
136684620,52.1326,5.2913
5109173,-20.9043,165.6180
34237324,-40.9006,174.8860
4748407,12.8654,-85.2072
2816703,17.6078,8.0817
123822170,9.0820,8.6753
7328,-19.0544,169.8672
49814344,40.3399,127.5101
6954272,41.6086,21.7453
41231000,60.4720,8.4689
65428856,21.4735,55.9754
200602800,30.3753,69.3451
212512,7.5150,134.5825
3326912,31.9522,35.2332
10324345,8.5380,-80.7821
7723852,-6.3149,143.9555
7366268,-23.4425,-58.4438
46965196,-9.1900,-75.0152
132851040,12.8797,121.7740
302437100,51.9194,19.1451
41695200,39.3999,-8.2245
102501230,25.3548,51.1839
74026536,45.9432,24.9668
1632929300,61.5240,105.3188
1371813,-1.9403,29.8739
18320,-15.9650,5.7089
62288,46.8852,-56.3159
245488,12.9843,61.2872
241824,-13.7590,-172.1046
139232,0.1864,6.6131
610772900,23.8859,45.0792
10820952,14.4974,-14.4524
45169760,44.0165,21.0059
608224,4.6796,-55.4920
1025920.06,8.4606,-11.7799
54813440,1.3521,103.8198
652192,18.0708,-63.0501
31096626,48.6690,19.6990
12854907,46.1512,14.9955
289456,-9.6457,160.1562
597232,5.1521,46.1996
434828640,-30.5595,22.9375
597634300,35.9078,127.7669
1692768,6.8770,31.3070
213625420,40.4637,-3.7492
20624664,7.8731,80.7718
20527464,12.8628,30.2176
2917944,3.9193,-56.0278
36686484,60.1282,18.6435
34235224,46.8182,8.2275
26312742,34.8021,38.9968
271788800,23.6978,120.9605
9298944,38.8610,71.2761
14168675,-6.3690,34.8888
271852000,15.8700,100.9925
2381218,8.6195,0.8248
183200,-21.1790,-175.1982
35029664,10.6918,-61.2225
28493462,33.8869,9.5375
412926880,38.9637,35.2433
67697480,38.9697,59.5563
359072,21.6940,-71.7979
10992,-7.1095,177.6493
5538408,1.3733,32.2903
206823860,48.3794,31.1656
216768320,23.4241,53.8478
326263200,55.3781,-3.4360
4714628000,37.0902,-95.7129
6477168,-32.5228,-55.7658
109631970,41.3775,64.5853
201520,-15.3767,166.9592
61956236,6.4238,-66.5897
363342660,14.0583,108.2772
25648,-14.2938,-178.1165
10883986,15.5527,48.5164
8144346,-13.1339,27.8493
7849639,-19.0154,29.1549
